LoopIndex,MonitoringScheme,VectorLength,NumOfNodes,Epsilon,Bandwidth,NumberOfMessages,NumberOfChannels,NumberOfFullSyncs,LowerBound,FunctionValue,UpperBound,,Node 1,Node 2,Node 3,Node 4,Node 5
7855,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484139551,532137365.6,,15858206,14929405,15094349,15828634,24006351
7856,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484538781,532137365.6,,15876681,14916381,15117205,15829511,24038594
7857,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484350025,532137365.6,,15918707,14905638,15100070,15828025,24025000
7858,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484324608,532137365.6,,15914335,14871944,15118409,15801405,24031941
7859,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484032315,532137365.6,,15902301,14844662,15071957,15818737,23986978
7860,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484227581,532137365.6,,15917644,14822887,15087017,15819249,23980614
7861,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484189307,532137365.6,,15913957,14821120,15100107,15800885,23984073
7862,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484298153,532137365.6,,15935702,14803731,15119310,15804475,23951239
7863,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484496250,532137365.6,,15926336,14813205,15131949,15811319,23941741
7864,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484429954,532137365.6,,15926905,14818316,15139961,15785481,23931507
7865,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484404780,532137365.6,,15912827,14796469,15145493,15796750,23917103
7866,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484240788,532137365.6,,15885353,14795058,15180532,15766818,23932209
7867,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483928744,532137365.6,,15889457,14786511,15177125,15756839,23899827
7868,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483918912,532137365.6,,15905659,14760924,15163859,15779215,23910465
7869,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484407929,532137365.6,,15895693,14738037,15193751,15803887,23903859
7870,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484244001,532137365.6,,15903184,14712688,15196538,15806606,23916678
7871,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484209888,532137365.6,,15904256,14724926,15209515,15794618,23903883
7872,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484060357,532137365.6,,15894778,14740065,15214268,15806629,23881904
7873,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483964159,532137365.6,,15877552,14736303,15200687,15801367,23872612
7874,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484020824,532137365.6,,15887365,14732933,15202232,15765966,23870904
7875,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484140322,532137365.6,,15901076,14709467,15209895,15742582,23899674
7876,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484155996,532137365.6,,15891059,14722671,15183370,15722291,23937493
7877,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483746683,532137365.6,,15863549,14703834,15188299,15720098,23899734
7878,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483653554,532137365.6,,15863145,14676822,15175573,15740974,23906238
7879,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483873401,532137365.6,,15893013,14684679,15141005,15719933,23909388
7880,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483957983,532137365.6,,15916002,14670372,15149637,15674388,23952372
7881,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483525812,532137365.6,,15916991,14672543,15129051,15660843,23956626
7882,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483804389,532137365.6,,15905458,14679961,15168701,15665642,23994020
7883,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483701869,532137365.6,,15903639,14656073,15145707,15679485,24018963
7884,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483756093,532137365.6,,15879017,14660599,15130671,15698382,24020354
7885,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484123626,532137365.6,,15901344,14665803,15133208,15724914,24074519
7886,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484323900,532137365.6,,15888098,14666783,15146874,15733407,24101204
7887,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484179832,532137365.6,,15894147,14653367,15144748,15718024,24126086
7888,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484051755,532137365.6,,15877721,14640975,15148352,15718678,24124589
7889,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484194796,532137365.6,,15857136,14623465,15166461,15747971,24116050
7890,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483978348,532137365.6,,15862399,14609539,15158311,15757040,24116538
7891,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,484049129,532137365.6,,15851385,14605087,15187183,15762302,24108775
7892,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483654958,532137365.6,,15820861,14605348,15157936,15746945,24094940
7893,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483617538,532137365.6,,15818892,14581015,15161546,15753130,24036134
7894,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,483272237,532137365.6,,15796916,14555387,15142863,15706681,24005446
7895,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,482763167,532137365.6,,15783493,14543293,15151051,15689466,23955726
7896,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,482502951,532137365.6,,15780941,14539342,15133005,15677070,23934272
7897,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,482469703,532137365.6,,15767760,14538759,15117387,15673667,23910344
7898,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,482646657,532137365.6,,15773567,14512690,15105318,15651869,23974940
7899,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,482792872,532137365.6,,15774674,14498912,15115702,15643363,24020313
7900,Distance L2 Scheme,100,5,Multiplicative 0.15,3126,1126,442,2,393318922.4,482866699,532137365.6,,15779710,14489776,15122224,15600970,24093847
7901,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483553032,532137365.6,,15755725,14509251,15116317,15608451,24244527
7902,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483860120,532137365.6,,15780530,14493577,15118331,15621124,24262449
7903,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,484006982,532137365.6,,15752848,14504482,15093266,15644250,24307656
7904,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483767453,532137365.6,,15756276,14484476,15096957,15629105,24291241
7905,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483703126,532137365.6,,15771894,14489936,15107003,15617679,24275689
7906,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483563050,532137365.6,,15731643,14488678,15105846,15628357,24285085
7907,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483843785,532137365.6,,15736678,14480680,15088228,15656097,24306393
7908,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483800590,532137365.6,,15731342,14433676,15042927,15660984,24338890
7909,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483942811,532137365.6,,15756379,14435480,15038443,15660189,24308502
7910,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483762001,532137365.6,,15749606,14433246,15051640,15650087,24289177
7911,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483673420,532137365.6,,15724582,14436437,15035742,15633375,24267075
7912,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483380665,532137365.6,,15721147,14434988,15018061,15621213,24274576
7913,Distance L2 Scheme,100,5,Multiplicative 0.15,3131,1131,444,2,393318922.4,483265305,532137365.6,,15693785,14423875,15008291,15633450,24255697
7914,Distance L2 Scheme,100,5,Multiplicative 0.15,3136,1136,446,2,393318922.4,483500568,532137365.6,,15671001,14440032,15018461,15644369,24294278
7915,Distance L2 Scheme,100,5,Multiplicative 0.15,3136,1136,446,2,393318922.4,483805180,532137365.6,,15668950,14448937,15023175,15693970,24291796
7916,Distance L2 Scheme,100,5,Multiplicative 0.15,3136,1136,446,2,393318922.4,483646745,532137365.6,,15675094,14448258,15009518,15720301,24275930
7917,Distance L2 Scheme,100,5,Multiplicative 0.15,3136,1136,446,2,393318922.4,483751809,532137365.6,,15677864,14453742,15019528,15765463,24248869
7918,Distance L2 Scheme,100,5,Multiplicative 0.15,3136,1136,446,2,393318922.4,483451768,532137365.6,,15635173,14430756,14994913,15807189,24239236
7919,Distance L2 Scheme,100,5,Multiplicative 0.15,3136,1136,446,2,393318922.4,483328723,532137365.6,,15620993,14435584,14995810,15818762,24253710
7920,Distance L2 Scheme,100,5,Multiplicative 0.15,3136,1136,446,2,393318922.4,483980978,532137365.6,,15653243,14453415,15003769,15866970,24262917
7921,Distance L2 Scheme,100,5,Multiplicative 0.15,3141,1141,448,2,393318922.4,484274617,532137365.6,,15667894,14478740,15027969,15849327,24228854
7922,Distance L2 Scheme,100,5,Multiplicative 0.15,3141,1141,448,2,393318922.4,484143808,532137365.6,,15668744,14494622,15018282,15844397,24191337
7923,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,484253433,532137365.6,,15708143,14491213,15029741,15862023,24205618
7924,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483715690,532137365.6,,15667514,14447613,15008770,15836428,24212445
7925,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483539654,532137365.6,,15678896,14445379,15010807,15811289,24185360
7926,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483494324,532137365.6,,15685283,14428717,15013416,15822974,24190417
7927,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,482955783,532137365.6,,15701911,14421437,14983622,15793009,24153866
7928,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483118384,532137365.6,,15705530,14426035,14969990,15827147,24203381
7929,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483291017,532137365.6,,15699803,14426621,14986448,15815235,24210372
7930,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483079432,532137365.6,,15686121,14414816,14960456,15814762,24225565
7931,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,482830826,532137365.6,,15666420,14393427,14941358,15843750,24213039
7932,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,482895056,532137365.6,,15642874,14403068,14926661,15847336,24241886
7933,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483047580,532137365.6,,15655537,14400175,14908176,15868486,24272751
7934,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483298385,532137365.6,,15661441,14410873,14901008,15848485,24301290
7935,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483452337,532137365.6,,15668934,14381892,14897572,15858943,24353943
7936,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483635063,532137365.6,,15702272,14368354,14915240,15867733,24373938
7937,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483464632,532137365.6,,15715869,14339220,14919383,15839667,24371853
7938,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483487337,532137365.6,,15707461,14343234,14903165,15852287,24362469
7939,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483488953,532137365.6,,15709556,14346077,14884200,15837147,24350686
7940,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483587148,532137365.6,,15692309,14335933,14893224,15833764,24337674
7941,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483268384,532137365.6,,15708687,14318335,14896634,15841531,24311391
7942,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483046150,532137365.6,,15726675,14291365,14896136,15817647,24293876
7943,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483159211,532137365.6,,15736578,14286632,14903316,15844897,24275969
7944,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483127920,532137365.6,,15733420,14285644,14905525,15815350,24286870
7945,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483183611,532137365.6,,15741865,14317839,14886810,15805232,24257487
7946,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483345393,532137365.6,,15763084,14346415,14884181,15808518,24241770
7947,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483285064,532137365.6,,15791490,14350800,14895101,15783531,24237530
7948,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483726776,532137365.6,,15791248,14360707,14902708,15789687,24265549
7949,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483698099,532137365.6,,15803996,14333391,14902409,15814448,24257971
7950,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483359713,532137365.6,,15835371,14335074,14889036,15783781,24235042
7951,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483342865,532137365.6,,15838005,14354237,14876146,15782000,24226238
7952,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483191448,532137365.6,,15879211,14346264,14847195,15777818,24186365
7953,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483128157,532137365.6,,15869525,14335165,14865208,15749248,24187992
7954,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,483186075,532137365.6,,15855343,14337721,14864218,15746774,24192966
7955,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,482848939,532137365.6,,15859939,14317032,14884289,15746056,24184065
7956,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,482676247,532137365.6,,15845527,14302922,14889377,15729123,24194437
7957,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,482782688,532137365.6,,15831345,14297871,14915388,15728711,24216112
7958,Distance L2 Scheme,100,5,Multiplicative 0.15,3146,1146,450,2,393318922.4,482975002,532137365.6,,15839298,14302702,14921074,15724480,24190576
7959,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482826054,532137365.6,,15849405,14314921,14905265,15737316,24137742
7960,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482732470,532137365.6,,15859134,14315707,14905111,15734878,24120599
7961,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482646258,532137365.6,,15841159,14301874,14902601,15738609,24117824
7962,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482487302,532137365.6,,15833689,14294297,14885401,15733316,24138113
7963,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482211693,532137365.6,,15840557,14291992,14853317,15741702,24104077
7964,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482477546,532137365.6,,15837596,14297128,14867321,15790501,24056601
7965,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482431536,532137365.6,,15856248,14294860,14871547,15797669,24040052
7966,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482126992,532137365.6,,15863030,14281879,14859745,15804496,23982249
7967,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482152336,532137365.6,,15875974,14274711,14877521,15836981,23911846
7968,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482042591,532137365.6,,15860915,14279209,14868276,15842915,23894834
7969,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,481618181,532137365.6,,15830988,14251269,14825350,15848566,23885723
7970,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,481502483,532137365.6,,15842184,14208424,14857609,15842776,23855328
7971,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,481532797,532137365.6,,15852441,14201390,14867100,15832361,23857155
7972,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,481468105,532137365.6,,15873621,14196601,14875073,15818309,23867609
7973,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,481851163,532137365.6,,15896708,14192423,14854138,15844936,23890733
7974,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482175693,532137365.6,,15878033,14188140,14857460,15850336,23956297
7975,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482362676,532137365.6,,15884049,14194645,14832042,15864750,24039264
7976,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,482895420,532137365.6,,15889719,14246929,14839954,15877702,24075976
7977,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,483109679,532137365.6,,15872711,14231631,14846170,15887400,24163822
7978,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,483110344,532137365.6,,15862976,14230528,14854307,15917722,24154180
7979,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,483338018,532137365.6,,15873004,14249826,14847999,15921406,24171013
7980,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,483702488,532137365.6,,15860686,14239336,14853384,15907345,24255415
7981,Distance L2 Scheme,100,5,Multiplicative 0.15,3151,1151,452,2,393318922.4,483701784,532137365.6,,15863289,14213496,14846019,15932744,24277432
